2.879,1.01345,2.77925,0.116807,3.26305e-05,0.0014153,0.00942668,9.2782e-06,-1.39906e-07,5.20361e-05,-5.41796e-07,1.50543e-07,0.00144825
2.8685,1.02017,2.78031,0.116901,3.27545e-05,0.00212189,0.0141694,1.14574e-05,-1.21425e-07,6.0638e-05,-4.77006e-07,1.57613e-07,0.00145193
2.858,1.0269,2.78217,0.117008,3.29057e-05,0.00283113,0.0189653,1.58954e-05,-4.39472e-08,8.22226e-05,-1.90757e-07,-2.77568e-07,0.00146377
2.8475,1.03362,2.785,0.117127,3.30533e-05,0.00354358,0.0237837,1.86016e-05,-5.45818e-08,8.87355e-05,-2.39893e-07,-2.69545e-07,0.00146853
2.837,1.04034,2.789,0.117259,3.32183e-05,0.0042642,0.0286896,2.2129e-05,-5.65064e-08,9.79563e-05,-2.56797e-07,6.56497e-07,0.00146621
2.8265,1.04707,2.79435,0.117404,3.34004e-05,0.00499777,0.0337416,2.71441e-05,-3.04863e-08,0.000114531,-1.71544e-07,2.10157e-07,0.0014719
2.816,1.05379,2.80122,0.11756,3.35947e-05,0.0057481,0.0389703,3.30065e-05,-1.54984e-09,0.000133764,-7.74761e-08,-4.39942e-07,0.00147803
2.8055,1.06052,2.80979,0.117728,3.3782e-05,0.00651835,0.044351,3.61361e-05,-8.72323e-08,0.000130541,-4.18669e-07,1.98663e-07,0.00149225
2.795,1.06724,2.82027,0.117908,3.39945e-05,0.0073181,0.0500662,4.26301e-05,-9.22644e-08,0.000147011,-4.60514e-07,-1.34554e-07,0.00149892
2.79,1.07092,2.83285,0.117949,3.4092e-05,0.00781899,0.0538987,5.28288e-05,9.05904e-08,0.000199396,2.15207e-07,-3.69931e-09,0.00149535
2.785,1.0746,2.84649,0.117989,3.4129e-05,0.0083311,0.0576723,5.1967e-05,-9.73788e-08,0.000172818,-5.16084e-07,8.89075e-08,0.00150607
2.78,1.07828,2.86126,0.118036,3.42388e-05,0.00887584,0.0619932,6.48963e-05,1.41108e-07,0.000241634,3.72224e-07,4.14173e-07,0.00150283
2.775,1.08196,2.87721,0.11808,3.42704e-05,0.00943301,0.0662071,6.34143e-05,-1.00546e-07,0.000205583,-5.757e-07,-8.46025e-08,0.00151327
2.77,1.08564,2.89438,0.118133,3.43974e-05,0.0100297,0.0711235,7.94576e-05,2.04301e-07,0.000293472,5.7053e-07,-4.10361e-07,0.00151002
2.765,1.08932,2.91284,0.118181,3.44259e-05,0.0106416,0.0758964,7.74302e-05,-9.84411e-08,0.000246906,-6.31288e-07,-6.40043e-08,0.0015206
2.76,1.093,2.93265,0.118239,3.45624e-05,0.011301,0.0815453,9.70543e-05,2.81419e-07,0.000357334,8.13172e-07,1.48902e-07,0.00151731
2.755,1.09668,2.95388,0.118291,3.45839e-05,0.0119775,0.0870039,9.4674e-05,-9.0511e-08,0.000299939,-6.81902e-07,-1.66225e-07,0.00152728
2.75,1.10036,2.97658,0.118349,3.46687e-05,0.0127004,0.0931969,0.000104731,-8.28274e-08,0.000331517,-7.0478e-07,4.41516e-07,0.00153055
2.745,1.10404,3.00083,0.118413,3.48252e-05,0.0134755,0.100276,0.000130902,4.34183e-07,0.000485425,1.29667e-06,-8.79411e-08,0.00152741
2.74,1.10852,3.02671,0.118392,3.47747e-05,0.014359,0.107695,0.000129784,-5.70751e-08,0.000411832,-7.36364e-07,6.51242e-08,0.00153747
2.735,1.113,3.05444,0.118382,3.48852e-05,0.0153201,0.116678,0.00016333,5.91193e-07,0.000609944,1.80259e-06,3.0779e-07,0.00153581
2.73,1.11748,3.08414,0.118356,3.56628e-05,0.0163502,0.12459,0.000161502,1.20432e-06,0.000879409,1.98522e-06,1.17995e-07,0.0015563
2.725,1.12196,3.11588,0.118354,3.58539e-05,0.0174362,0.138797,0.000183924,7.51406e-07,0.000983518,-2.08683e-07,-2.3201e-07,0.00157636
2.72,1.12644,3.14977,0.118342,3.61552e-05,0.0185876,0.149381,0.000204847,8.54784e-07,0.00115888,2.21009e-07,-1.66131e-07,0.00159461
2.715,1.13092,3.1859,0.118334,3.62027e-05,0.0198015,0.161624,0.000229025,9.49113e-07,0.0012949,2.30969e-07,-4.82806e-07,0.00158732
2.71,1.1354,3.22438,0.118325,3.63818e-05,0.021102,0.174736,0.000257177,9.77003e-07,0.00145622,9.83355e-07,-1.27309e-07,0.00160678
2.705,1.13988,3.26531,0.118319,3.64234e-05,0.0224827,0.189445,0.000288026,1.10916e-06,0.00163767,1.16346e-06,2.16513e-07,0.00159915
2.7,1.14436,3.30881,0.118313,3.65488e-05,0.0239602,0.205498,0.000324321,1.12955e-06,0.00181012,2.1833e-06,1.84446e-07,0.00161907
2.695,1.14884,3.355,0.118308,3.6584e-05,0.0255333,0.223299,0.000363163,1.29513e-06,0.00204489,2.56063e-06,2.74681e-08,0.00161073
2.69,1.15412,3.40397,0.118228,3.66578e-05,0.0273249,0.243744,0.000412906,1.33991e-06,0.00224361,4.18181e-06,3.77335e-08,0.00163151
2.685,1.1594,3.45608,0.118149,3.66269e-05,0.0292375,0.266447,0.000465821,1.56891e-06,0.00255977,4.8744e-06,7.32677e-08,0.00162345
2.68,1.16468,3.51143,0.118071,3.65975e-05,0.0312836,0.291685,0.000527439,1.95153e-06,0.00295626,6.31145e-06,1.00342e-08,0.0016346
2.675,1.16996,3.57017,0.11799,3.66797e-05,0.033471,0.319458,0.000596881,1.9285e-06,0.00316549,8.26002e-06,7.64045e-08,0.00163578
2.67,1.17524,3.63242,0.117911,3.66301e-05,0.0358078,0.350564,0.000675444,2.4727e-06,0.00369224,1.05641e-05,-2.68118e-07,0.00164678
2.665,1.18052,3.69832,0.117829,3.6694e-05,0.0383005,0.384897,0.00076166,2.56601e-06,0.00395036,1.22679e-05,-2.99324e-07,0.00164768
2.66,1.1858,3.76798,0.117749,3.66252e-05,0.0409606,0.423403,0.000861855,3.39488e-06,0.00467658,1.59912e-05,-2.53051e-08,0.00165887
2.655,1.19108,3.84153,0.117665,3.65367e-05,0.0437886,0.465769,0.000963412,3.65558e-06,0.00528255,1.65445e-05,2.04361e-07,0.00164969
2.65,1.19636,3.91908,0.117582,3.64585e-05,0.0468012,0.513627,0.00109109,4.9519e-06,0.00633203,2.27101e-05,1.4504e-07,0.00166037
2.645,1.20164,4.00074,0.117493,3.64234e-05,0.0499906,0.565929,0.00121561,5.08867e-06,0.00683205,2.20946e-05,-3.80848e-07,0.00166113
2.64,1.20772,4.0866,0.117337,3.62705e-05,0.0535314,0.626956,0.00138404,7.10467e-06,0.00838056,3.20916e-05,-6.28991e-08,0.00167214
2.635,1.2138,4.177,0.117172,3.6084e-05,0.0572712,0.693221,0.00153907,7.14618e-06,0.00922049,2.97617e-05,9.41383e-08,0.00166314
2.63,1.21988,4.27204,0.117012,3.59269e-05,0.0612399,0.769423,0.00175082,1.01251e-05,0.0114401,4.51825e-05,-1.05541e-07,0.00168456
2.625,1.22596,4.37178,0.116847,3.5734e-05,0.0654177,0.85309,0.00196258,1.19589e-05,0.0133743,5.35006e-05,-2.13588e-08,0.00168529
2.62,1.23204,4.47628,0.116674,3.55055e-05,0.0698006,0.943886,0.00215901,1.13872e-05,0.0142319,4.49108e-05,9.57848e-09,0.00167603
2.615,1.23812,4.58556,0.11651,3.52369e-05,0.0744215,1.04938,0.00244636,1.60375e-05,0.0184878,7.69647e-05,2.81327e-07,0.00169731
2.61,1.2442,4.69965,0.116331,3.49577e-05,0.0792262,1.16056,0.00266833,1.46381e-05,0.0192972,6.18332e-05,1.83526e-07,0.00168824
2.605,1.25028,4.81855,0.116163,3.47815e-05,0.0842669,1.29199,0.00301688,2.13788e-05,0.0250015,0.00010485,1.37234e-07,0.00169845
2.6,1.25636,4.94222,0.115979,3.43338e-05,0.0894714,1.42627,0.00326014,1.82745e-05,0.0257252,8.48882e-05,3.91589e-09,0.00170032
2.595,1.26244,5.07063,0.115807,3.42043e-05,0.0949013,1.58872,0.003672,2.72801e-05,0.0336948,0.000144532,7.71324e-09,0.00171044
2.5627,1.26932,5.20372,0.117993,3.6035e-05,0.102233,1.82535,0.00413657,3.17101e-05,0.0405059,0.000171845,4.13623e-08,0.00171057
2.5304,1.2762,5.34422,0.120252,3.78642e-05,0.109907,2.09704,0.00463422,3.60348e-05,0.0479323,0.000205287,-6.28346e-09,0.0017218
2.4981,1.28308,5.49209,0.122589,3.95601e-05,0.117898,2.40298,0.00518766,4.31135e-05,0.0432139,0.000187319,-3.52784e-08,0.00174436
2.4658,1.28996,5.64723,0.125004,4.17362e-05,0.126168,2.7653,0.00573485,4.78796e-05,0.05009,0.000213574,-7.78608e-10,0.00174466
2.4335,1.29684,5.80949,0.127505,4.40645e-05,0.134688,3.18263,0.00629429,5.23078e-05,0.0569733,0.000238835,1.82971e-08,0.00174511
2.4012,1.30372,5.97867,0.130096,4.65399e-05,0.143416,3.66248,0.00685617,5.61337e-05,0.0634119,0.000259985,1.01535e-07,0.00174549
2.3689,1.3106,6.15451,0.132783,4.91999e-05,0.152313,4.21355,0.00740676,5.88683e-05,0.0683745,0.00027451,1.36665e-07,0.00174582
2.3366,1.31748,6.33676,0.135573,5.2041e-05,0.161337,4.84514,0.00793219,6.03717e-05,0.0704265,0.000279241,1.54824e-07,0.00174623
2.3043,1.32436,6.5251,0.13847,5.50888e-05,0.170448,5.5683,0.00841534,5.9912e-05,0.0673998,0.000266757,-2.3886e-08,0.00174678
2.272,1.33124,6.71921,0.141483,5.83766e-05,0.179604,6.395,0.00883865,5.73689e-05,0.0561092,0.000229981,-3.63112e-08,0.00174738
2.264,1.33892,6.91873,0.141458,5.57117e-05,0.187517,7.00343,0.00875293,5.42258e-05,-0.299978,-4.89833e-05,1.38318e-08,0.00174932
2.256,1.3466,7.12041,0.141439,5.3754e-05,0.195495,8.03816,0.00881473,0.000102053,-0.504611,0.00176601,1.72817e-07,0.00174929
2.248,1.35428,7.324,0.141435,5.2106e-05,0.203293,8.7757,0.00872258,8.39022e-05,-0.919812,0.00111144,4.18725e-08,0.00174213
2.24,1.36196,7.5293,0.141469,5.31579e-05,0.211063,9.82194,0.00920424,8.95352e-05,-0.795798,0.00193959,1.07807e-07,0.00175148
2.232,1.36964,7.73612,0.141492,5.28615e-05,0.218735,10.8191,0.00929193,7.95209e-05,-0.991945,0.00199532,-1.33243e-08,0.00175274
2.224,1.37732,7.94427,0.1415,5.09625e-05,0.226294,11.6881,0.00882741,5.01347e-05,-1.77924,0.00076224,1.6844e-07,0.00174696
2.216,1.385,8.15359,0.141554,5.22474e-05,0.23382,13.0381,0.00921636,5.22713e-05,-1.51755,0.00201475,2.0469e-07,0.00175478
2.208,1.39268,8.36393,0.141537,4.80424e-05,0.241272,14.3498,0.0083052,-1.46689e-05,-2.68051,-0.00204001,-5.15064e-08,0.00174071
2.2,1.40036,8.57514,0.141598,4.89083e-05,0.248592,15.8153,0.00835497,-2.24199e-05,-2.67166,-0.00129426,-4.50336e-08,0.0017515
2.192,1.40804,8.7871,0.141629,4.72018e-05,0.255789,17.0423,0.007469,-6.43036e-05,-3.97748,-0.00353339,-1.44611e-08,0.0017426
2.184,1.41652,8.9997,0.141624,3.59158e-05,0.263273,19.8035,0.00811036,-0.000109431,-10.6902,0.00515618,3.60817e-09,0.00174699
2.176,1.425,9.21313,0.141597,3.55894e-05,0.270667,21.4896,0.00751925,-0.000141155,-12.439,0.0050739,-1.1133e-07,0.00174791
2.168,1.43348,9.42728,0.141605,2.79461e-05,0.277944,24.162,0.00693461,-0.000147128,-17.6675,0.00506684,-2.87202e-07,0.0017336
2.16,1.44196,9.64205,0.141585,2.66784e-05,0.285149,26.1,0.00591874,-0.000191511,-21.1846,0.0042625,1.04278e-07,0.00174717
2.152,1.45044,9.85735,0.141578,2.6817e-05,0.292272,28.1709,0.00496415,-0.000232097,-24.0053,0.00400999,-1.39568e-07,0.00173569
2.144,1.45892,10.0731,0.141572,2.63483e-05,0.299298,30.3093,0.00375693,-0.000283665,-28.0716,0.00344004,-1.92613e-07,0.00176233
2.136,1.4674,10.2892,0.141575,2.58832e-05,0.306233,32.5836,0.00237365,-0.000335284,-32.3636,0.00253179,-2.55472e-07,0.00175027
2.128,1.47588,10.5056,0.141587,2.58265e-05,0.313079,34.9821,0.000898682,-0.000388959,-36.6995,0.00170991,-1.81897e-07,0.00176402
2.12,1.48436,10.7222,0.141569,1.73677e-05,0.31988,38.9544,0.000197901,-0.000520461,-34.8139,-0.0232618,-2.69889e-08,0.00173191
2.112,1.49284,10.939,0.141591,1.67488e-05,0.326543,41.6868,-0.00170428,-0.000585503,-40.1007,-0.0270831,6.3696e-08,0.00173246
2.104,1.50212,11.1559,0.14153,1.56172e-05,0.333497,44.5327,-0.00389464,-0.000657342,-45.5852,-0.0321732,2.68627e-07,0.00175919
2.096,1.5114,11.3732,0.141477,1.50412e-05,0.340367,47.4912,-0.00619429,-0.000731927,-51.7796,-0.0369447,-6.71499e-07,0.00174654
2.088,1.52068,11.5906,0.141434,1.48624e-05,0.347155,50.5861,-0.00861841,-0.000808555,-57.9036,-0.0416707,-5.99369e-08,0.00176053
2.08,1.52996,11.8083,0.141391,1.362e-05,0.353852,53.7508,-0.0115475,-0.000897164,-67.0159,-0.0486892,2.13303e-07,0.00174781
2.072,1.53924,12.0261,0.141358,1.53238e-05,0.360473,57.2935,-0.0139883,-0.000967468,-76.5499,-0.0565343,4.07678e-07,0.00177395
2.064,1.54852,12.2441,0.141334,1.28195e-05,0.366991,60.7888,-0.0170033,-0.00107895,-93.0772,-0.0667978,-3.33341e-08,0.00177445
2.056,1.5578,12.4621,0.141312,1.23627e-05,0.373452,64.2965,-0.020687,-0.00117716,-103.825,-0.07561,-2.63197e-07,0.0017887
2.048,1.56708,12.6801,0.14131,1.37311e-05,0.379847,68.088,-0.0240704,-0.00126446,-108.68,-0.0800218,-1.33184e-08,0.00180247
2.04,1.57636,12.8981,0.141297,1.12915e-05,0.38611,72.113,-0.0282833,-0.0013839,-133.106,-0.101047,4.64963e-08,0.00180353
2.032,1.58564,13.1161,0.141312,1.37432e-05,0.392359,76.3158,-0.0320781,-0.0014716,-134.668,-0.106032,-3.38329e-07,0.00181661
2.024,1.59572,13.334,0.14123,9.05144e-06,0.398838,79.9632,-0.036953,-0.00162433,-170.29,-0.124172,-3.27835e-07,0.00180467
2.016,1.6058,13.552,0.141177,1.09517e-05,0.405307,84.1495,-0.0410252,-0.0017229,-174.864,-0.128755,4.62835e-08,0.00183144
2.008,1.61588,13.77,0.141094,6.87633e-06,0.411706,86.3078,-0.045084,-0.00187454,-238.121,-0.176065,-1.67354e-08,0.00183509
2,1.62596,13.9881,0.141043,7.02716e-06,0.417992,90.6275,-0.0504447,-0.00200675,-257.974,-0.190169,-3.2412e-07,0.00185003
1.992,1.63604,14.2061,0.141009,3.13042e-06,0.424193,94.1393,-0.0556898,-0.0021528,-307.936,-0.213096,3.47133e-07,0.00183389
1.984,1.64612,14.4241,0.140979,1.22718e-06,0.430325,98.0831,-0.0614578,-0.00229992,-349.304,-0.233966,8.7241e-08,0.00183321
1.976,1.6562,14.6421,0.140956,-7.00182e-07,0.436386,102.044,-0.0675616,-0.00245239,-395.645,-0.256584,-1.08032e-07,0.00183232
1.968,1.66628,14.8599,0.140937,-1.04188e-06,0.442381,106.46,-0.0742062,-0.00260575,-431.898,-0.277123,-1.31914e-07,0.00184676
1.96,1.67636,15.0777,0.14084,-1.75548e-05,0.448349,114.095,-0.076635,-0.00279617,-131.781,-0.318501,5.84972e-08,0.00180548
1.952,1.68644,15.2953,0.14084,-1.9525e-05,0.4542,118.204,-0.083638,-0.00296196,-163.275,-0.345482,1.26206e-07,0.00180449
1.944,1.69732,15.5127,0.140764,-2.15619e-05,0.460324,122.103,-0.0910734,-0.00313835,-199.86,-0.374507,-2.69667e-07,0.00180373
1.936,1.7082,15.7301,0.140724,-3.40075e-05,0.466332,121.51,-0.0976632,-0.00334584,-407.42,-0.438621,8.10864e-08,0.00178981
1.928,1.71908,15.9475,0.140606,-2.69676e-05,0.472347,125.578,-0.103243,-0.00358169,-568.823,-0.48277,1.18296e-07,0.00179399
1.92,1.72996,16.1648,0.140555,-2.92333e-05,0.478259,128.858,-0.111832,-0.00377433,-646.091,-0.5217,-1.93701e-07,0.00179271
1.912,1.74084,16.382,0.140513,-3.15554e-05,0.484101,131.94,-0.12083,-0.00397317,-731.838,-0.563144,-1.87928e-07,0.00179133
1.904,1.75172,16.5991,0.14045,-2.31132e-05,0.489925,140.846,-0.131618,-0.00414786,-590.568,-0.564102,1.09881e-07,0.00180261
1.896,1.7626,16.8161,0.140424,-2.5349e-05,0.495631,143.972,-0.141512,-0.00435312,-674.744,-0.608308,6.56096e-07,0.00180118
1.888,1.77348,17.0329,0.140407,-2.76082e-05,0.501274,146.904,-0.151851,-0.00456665,-767.946,-0.655724,1.3431e-07,0.00179956
1.88,1.78436,17.2495,0.14043,-4.11945e-05,0.506794,141.931,-0.161152,-0.00481469,-1183.27,-0.760761,-4.60626e-07,0.00178586
1.872,1.79524,17.4659,0.14043,-4.37381e-05,0.512303,143.682,-0.172369,-0.00503683,-1328.17,-0.818806,-9.45795e-08,0.00178391
1.864,1.80692,17.6822,0.140357,-4.63836e-05,0.518068,144.672,-0.184193,-0.00527343,-1490.05,-0.881141,2.6672e-08,0.00178213
1.856,1.8186,17.8983,0.140292,-4.90713e-05,0.523761,145.244,-0.196526,-0.00551483,-1667.63,-0.94755,3.38828e-08,0.00178051
1.848,1.83028,18.1143,0.140204,-3.94363e-05,0.529454,155.924,-0.211122,-0.00572638,-1408.61,-0.94393,1.00117e-07,0.00178996
1.84,1.84196,18.3302,0.140495,-7.91565e-05,0.534096,319.529,-0.202558,-0.00560772,-1620.44,-1.82689,-2.45767e-08,0.0017778
1.832,1.85364,18.5459,0.140457,-8.04942e-05,0.53961,325.941,-0.216141,-0.00586563,-1795.55,-1.93061,2.73937e-07,0.00177856
1.824,1.86532,18.7615,0.140428,-8.19071e-05,0.545057,332.097,-0.230241,-0.00612876,-1985.34,-2.03939,-6.13334e-07,0.00177957
1.816,1.877,18.9769,0.140412,-0.000105959,0.55043,282.199,-0.247955,-0.00637415,-3289.04,-2.59376,-3.9674e-09,0.0017865
1.808,1.88868,19.192,0.14033,-9.36067e-05,0.55579,275.47,-0.252335,-0.0067542,-4587.93,-2.54925,-4.53161e-07,0.00179869
1.8,1.90036,19.407,0.140326,-9.54155e-05,0.561051,274.525,-0.26824,-0.00703118,-5017.94,-2.70143,-1.92099e-07,0.00180038
1.792,1.91204,19.6217,0.140345,-7.67286e-05,0.566256,341.64,-0.282697,-0.00731488,-3937.48,-2.37604,-2.96793e-07,0.00179529
1.7898,1.92084,19.8362,0.139755,-7.68629e-05,0.570161,344.323,-0.295803,-0.00753258,-4222.29,-2.48227,1.18642e-08,0.00179599
1.7876,1.92963,20.0502,0.139171,-7.6976e-05,0.574028,346.415,-0.309275,-0.0077539,-4520.59,-2.59124,-1.84883e-07,0.00179622
1.7854,1.93843,20.2638,0.138592,-7.71831e-05,0.577858,348.169,-0.323014,-0.00797771,-4837.57,-2.70386,3.59596e-07,0.00179667
1.7832,1.94722,20.4768,0.138018,-7.73183e-05,0.581649,349.211,-0.337064,-0.00820093,-5174.37,-2.82094,-8.65056e-07,0.00179724
1.781,1.95602,20.6895,0.137449,-7.74248e-05,0.585401,349.769,-0.351456,-0.00842764,-5525.07,-2.94034,-6.71783e-07,0.00179789
1.7788,1.96482,20.9017,0.136884,-7.75393e-05,0.58912,349.649,-0.366203,-0.00865546,-5893.52,-3.06385,-3.64707e-07,0.00179834
1.7766,1.97361,21.1134,0.136325,-7.76865e-05,0.592802,348.754,-0.381231,-0.00888507,-6285.41,-3.19048,-9.6243e-09,0.00179867
1.7744,1.98241,21.3246,0.135741,-9.80858e-05,0.596448,237.409,-0.401202,-0.00912034,-9274.95,-4.05031,1.25092e-07,0.00181112
1.7722,1.9912,21.5355,0.13519,-9.81785e-05,0.600062,229.111,-0.417287,-0.00935477,-9865.25,-4.22092,-2.09125e-07,0.0018124
1.77,2,21.7458,0.134643,-9.82696e-05,0.60364,219.859,-0.433696,-0.00959096,-10483.1,-4.39573,2.99595e-07,0.00181343
1.77,2,21.9558,0.134611,-9.83599e-05,0.604119,224.974,-0.445442,-0.00966868,-11089.9,-4.57569,-7.30471e-08,0.00181252
1.77,2,22.1638,0.13458,-9.85433e-05,0.604583,230.246,-0.457208,-0.00974559,-11717.8,-4.75881,-7.92309e-08,0.00181177
1.77,2,22.37,0.134551,-9.86187e-05,0.60503,235.468,-0.469023,-0.00981948,-12370.5,-4.94579,-1.18572e-07,0.00181121
1.77,2,22.5744,0.134522,-9.87233e-05,0.605461,240.727,-0.480798,-0.00989083,-13045.4,-5.13655,5.22383e-07,0.00181036
1.77,2,22.777,0.134494,-9.88293e-05,0.605878,246.092,-0.492638,-0.00996096,-13744.4,-5.33077,4.25938e-07,0.00180971
1.77,2,22.9779,0.134468,-9.89526e-05,0.606281,251.423,-0.504449,-0.0100279,-14466.6,-5.53014,3.93091e-08,0.00180912
1.77,2,23.1771,0.134442,-9.90822e-05,0.60667,257.065,-0.516258,-0.0100952,-15216.5,-5.73161,1.08374e-07,0.00180843
1.77,2,23.3747,0.134417,-9.92136e-05,0.607047,262.528,-0.528096,-0.0101591,-15990.7,-5.93799,-2.28246e-07,0.00180775
1.77,2,23.5707,0.134393,-9.92918e-05,0.607413,267.899,-0.539945,-0.0102232,-16789.7,-6.14557,-1.66921e-07,0.00180704
1.77,2,23.7651,0.13437,-9.93982e-05,0.607765,273.616,-0.551767,-0.0102844,-17615.5,-6.3588,-1.41e-08,0.00180645
1.77,2,23.958,0.134347,-9.95169e-05,0.608107,279.27,-0.563581,-0.0103445,-18472.4,-6.57512,-2.68864e-07,0.00180571
1.77,2,24.1495,0.134325,-9.95749e-05,0.608439,284.809,-0.575502,-0.0104023,-19347.2,-6.79477,3.29704e-07,0.00180514
1.77,2,24.3394,0.134304,-9.96832e-05,0.608761,290.581,-0.587374,-0.0104585,-20252.3,-7.0206,4.29654e-08,0.00180456
