# name: node2pos 
# type: matrix 
# rows: 785
# columns: 4
237 7.70625e-13 3.28079 7.21256
238 0.715826 3.38632 7.21256
239 1.37074 3.69394 7.21256
240 1.90902 4.17748 7.21256
241 2.28485 4.79578 7.21256
242 2.54524 5.412 7.21256
243 2.80563 6.02823 7.21256
244 3.06602 6.64446 7.21256
245 3.3264 7.26069 7.21256
246 2.16332 -5.13016e-13 9.0157
247 2.57648 1.37074 9.0157
248 3.67831 2.28485 9.0157
249 5.4695 3.04172 9.0157
250 7.26069 3.79859 9.0157
251 1.08166 -2.56508e-13 9.0157
252 1.95347 1.37658 9.0157
253 3.16962 2.52483 9.0157
254 4.73045 3.59448 9.0157
255 6.29128 4.66412 9.0157
256 0 0 9.0157
257 1.33047 1.38241 9.0157
258 2.66094 2.76482 9.0157
259 3.99141 4.14723 9.0157
260 5.32188 5.52964 9.0157
261 3.85313e-13 1.57334 9.0157
262 1.35061 2.47112 9.0157
263 2.47289 3.71324 9.0157
264 3.41268 5.0542 9.0157
265 4.35248 6.39516 9.0157
266 7.70625e-13 3.14668 9.0157
267 1.37074 3.55983 9.0157
268 2.28485 4.66167 9.0157
269 2.83396 5.96118 9.0157
270 3.38307 7.26069 9.0157
271 2.31633 -5.13016e-13 10.8188
272 2.42186 0.715826 10.8188
273 2.72948 1.37074 10.8188
274 3.21301 1.90902 10.8188
275 3.83131 2.28485 10.8188
276 4.68866 2.64712 10.8188
277 5.546 3.0094 10.8188
278 6.40334 3.37167 10.8188
279 7.26069 3.73394 10.8188
280 1.73724 -3.84762e-13 10.8188
281 2.38175 1.37164 10.8188
282 3.54276 2.4008 10.8188
283 5.16341 3.28779 10.8188
284 6.78407 4.17478 10.8188
285 1.15816 -2.56508e-13 10.8188
286 1.54557 0.701495 10.8188
287 2.03402 1.37253 10.8188
288 2.61042 1.98525 10.8188
289 3.25421 2.51675 10.8188
290 4.01752 3.04147 10.8188
291 4.78083 3.56619 10.8188
292 5.54414 4.09091 10.8188
293 6.30745 4.61563 10.8188
294 0.579081 -1.28254e-13 10.8188
295 1.68628 1.37343 10.8188
296 2.96566 2.6327 10.8188
297 4.39824 3.84459 10.8188
298 5.83083 5.05647 10.8188
299 0 0 10.8188
300 0.669276 0.687164 10.8188
301 1.33855 1.37433 10.8188
302 2.00783 2.06149 10.8188
303 2.6771 2.74866 10.8188
304 3.34638 3.43582 10.8188
305 4.01565 4.12299 10.8188
306 4.68493 4.81015 10.8188
307 5.35421 5.49731 10.8188
308 1.92656e-13 0.748419 10.8188
309 1.3466 1.88245 10.8188
310 2.57904 3.18866 10.8188
311 3.72831 4.56341 10.8188
312 4.87759 5.93816 10.8188
313 3.85313e-13 1.49684 10.8188
314 0.692551 1.89319 10.8188
315 1.35465 2.39058 10.8188
316 1.95842 2.97593 10.8188
317 2.48098 3.62866 10.8188
318 2.96097 4.31624 10.8188
319 3.44097 5.00383 10.8188
320 3.92097 5.69141 10.8188
321 4.40097 6.379 10.8188
322 5.77969e-13 2.24526 10.8188
323 1.36269 2.8987 10.8188
324 2.38291 4.06866 10.8188
325 3.15363 5.44425 10.8188
326 3.92435 6.81984 10.8188
327 7.70625e-13 2.99367 10.8188
328 0.715826 3.09921 10.8188
329 1.37074 3.40683 10.8188
330 1.90902 3.89036 10.8188
331 2.28485 4.50866 10.8188
332 2.57557 5.19667 10.8188
333 2.86629 5.88467 10.8188
334 3.15701 6.57268 10.8188
335 3.44773 7.26069 10.8188
336 2.48235 -5.13016e-13 12.622
337 2.8955 1.37074 12.622
338 3.99733 2.28485 12.622
339 5.62901 2.97432 12.622
340 7.26069 3.66379 12.622
341 1.24117 -2.56508e-13 12.622
342 2.12141 1.36815 12.622
343 3.34599 2.50798 12.622
344 4.83548 3.5355 12.622
345 6.32498 4.56301 12.622
346 0 0 12.622
347 1.34732 1.36556 12.622
348 2.69464 2.73112 12.622
349 4.04196 4.09668 12.622
350 5.38928 5.46224 12.622
351 3.85313e-13 1.41383 12.622
352 1.35903 2.30318 12.622
353 2.48974 3.53688 12.622
354 3.47166 4.94917 12.622
355 4.45358 6.36146 12.622
356 7.70625e-13 2.82765 12.622
357 1.37074 3.24081 12.622
358 2.28485 4.34264 12.622
359 2.90136 5.80166 12.622
360 3.51788 7.26069 12.622
361 2.655 -5.13016e-13 14.4251
362 2.76053 0.715826 14.4251
363 3.06816 1.37074 14.4251
364 3.55169 1.90902 14.4251
365 4.16999 2.28485 14.4251
366 4.94266 2.61134 14.4251
367 5.71534 2.93784 14.4251
368 6.48801 3.26434 14.4251
369 7.26069 3.59083 14.4251
370 1.99125 -3.84762e-13 14.4251
371 2.64023 1.36717 14.4251
372 3.80571 2.39186 14.4251
373 5.30383 3.22071 14.4251
374 6.80195 4.04956 14.4251
375 1.3275 -2.56508e-13 14.4251
376 1.71938 0.697023 14.4251
377 2.2123 1.36359 14.4251
378 2.79317 1.97184 14.4251
379 3.44143 2.49886 14.4251
380 4.16688 3.00122 14.4251
381 4.89233 3.50358 14.4251
382 5.61778 4.00594 14.4251
383 6.34322 4.5083 14.4251
384 0.66375 -1.28254e-13 14.4251
385 1.78437 1.36002 14.4251
386 3.07716 2.60587 14.4251
387 4.48082 3.78645 14.4251
388 5.88449 4.96703 14.4251
389 0 0 14.4251
390 0.67822 0.67822 14.4251
391 1.35644 1.35644 14.4251
392 2.03466 2.03466 14.4251
393 2.71288 2.71288 14.4251
394 3.3911 3.3911 14.4251
395 4.06932 4.06932 14.4251
396 4.74754 4.74754 14.4251
397 5.42576 5.42576 14.4251
398 1.92656e-13 0.66375 14.4251
399 1.36002 1.78437 14.4251
400 2.60587 3.07716 14.4251
401 3.78645 4.48082 14.4251
402 4.96703 5.88449 14.4251
403 3.85313e-13 1.3275 14.4251
404 0.697023 1.71938 14.4251
405 1.36359 2.2123 14.4251
406 1.97184 2.79317 14.4251
407 2.49886 3.44143 14.4251
408 3.00122 4.16688 14.4251
409 3.50358 4.89233 14.4251
410 4.00594 5.61778 14.4251
411 4.5083 6.34322 14.4251
412 5.77969e-13 1.99125 14.4251
413 1.36717 2.64023 14.4251
414 2.39186 3.80571 14.4251
415 3.22071 5.30383 14.4251
416 4.04956 6.80195 14.4251
417 7.70625e-13 2.655 14.4251
418 0.715826 2.76053 14.4251
419 1.37074 3.06816 14.4251
420 1.90902 3.55169 14.4251
421 2.28485 4.16999 14.4251
422 2.61134 4.94266 14.4251
423 2.93784 5.71534 14.4251
424 3.26434 6.48801 14.4251
425 3.59083 7.26069 14.4251
426 2.82765 -5.13016e-13 16.2283
427 3.24081 1.37074 16.2283
428 4.34264 2.28485 16.2283
429 5.80166 2.90136 16.2283
430 7.26069 3.51788 16.2283
431 1.41383 -2.56508e-13 16.2283
432 2.30318 1.35903 16.2283
433 3.53688 2.48974 16.2283
434 4.94917 3.47166 16.2283
435 6.36146 4.45358 16.2283
436 0 0 16.2283
437 1.36556 1.34732 16.2283
438 2.73112 2.69464 16.2283
439 4.09668 4.04196 16.2283
440 5.46224 5.38928 16.2283
441 3.85313e-13 1.24117 16.2283
442 1.36815 2.12141 16.2283
443 2.50798 3.34599 16.2283
444 3.5355 4.83548 16.2283
445 4.56301 6.32498 16.2283
446 7.70625e-13 2.48235 16.2283
447 1.37074 2.8955 16.2283
448 2.28485 3.99733 16.2283
449 2.97432 5.62901 16.2283
450 3.66379 7.26069 16.2283
451 2.99367 -5.13016e-13 18.0314
452 3.09921 0.715826 18.0314
453 3.40683 1.37074 18.0314
454 3.89036 1.90902 18.0314
455 4.50866 2.28485 18.0314
456 5.19667 2.57557 18.0314
457 5.88467 2.86629 18.0314
458 6.57268 3.15701 18.0314
459 7.26069 3.44773 18.0314
460 2.24526 -3.84762e-13 18.0314
461 2.8987 1.36269 18.0314
462 4.06866 2.38291 18.0314
463 5.44425 3.15363 18.0314
464 6.81984 3.92435 18.0314
465 1.49684 -2.56508e-13 18.0314
466 1.89319 0.692551 18.0314
467 2.39058 1.35465 18.0314
468 2.97593 1.95842 18.0314
469 3.62866 2.48098 18.0314
470 4.31624 2.96097 18.0314
471 5.00383 3.44097 18.0314
472 5.69141 3.92097 18.0314
473 6.379 4.40097 18.0314
474 0.748419 -1.28254e-13 18.0314
475 1.88245 1.3466 18.0314
476 3.18866 2.57904 18.0314
477 4.56341 3.72831 18.0314
478 5.93816 4.87759 18.0314
479 0 0 18.0314
480 0.687164 0.669276 18.0314
481 1.37433 1.33855 18.0314
482 2.06149 2.00783 18.0314
483 2.74866 2.6771 18.0314
484 3.43582 3.34638 18.0314
485 4.12299 4.01565 18.0314
486 4.81015 4.68493 18.0314
487 5.49731 5.35421 18.0314
488 1.92656e-13 0.579081 18.0314
489 1.37343 1.68628 18.0314
490 2.6327 2.96566 18.0314
491 3.84459 4.39824 18.0314
492 5.05647 5.83083 18.0314
493 3.85313e-13 1.15816 18.0314
494 0.701495 1.54557 18.0314
495 1.37253 2.03402 18.0314
496 1.98525 2.61042 18.0314
497 2.51675 3.25421 18.0314
498 3.04147 4.01752 18.0314
499 3.56619 4.78083 18.0314
500 4.09091 5.54414 18.0314
501 4.61563 6.30745 18.0314
502 5.77969e-13 1.73724 18.0314
503 1.37164 2.38175 18.0314
504 2.4008 3.54276 18.0314
505 3.28779 5.16341 18.0314
506 4.17478 6.78407 18.0314
507 7.70625e-13 2.31633 18.0314
508 0.715826 2.42186 18.0314
509 1.37074 2.72948 18.0314
510 1.90902 3.21301 18.0314
511 2.28485 3.83131 18.0314
512 2.64712 4.68866 18.0314
513 3.0094 5.546 18.0314
514 3.37167 6.40334 18.0314
515 3.73394 7.26069 18.0314
516 3.14668 -5.13016e-13 19.8345
517 3.55983 1.37074 19.8345
518 4.66167 2.28485 19.8345
519 5.96118 2.83396 19.8345
520 7.26069 3.38307 19.8345
521 1.57334 -2.56508e-13 19.8345
522 2.47112 1.35061 19.8345
523 3.71324 2.47289 19.8345
524 5.0542 3.41268 19.8345
525 6.39516 4.35248 19.8345
526 0 0 19.8345
527 1.38241 1.33047 19.8345
528 2.76482 2.66094 19.8345
529 4.14723 3.99141 19.8345
530 5.52964 5.32188 19.8345
531 3.85313e-13 1.08166 19.8345
532 1.37658 1.95347 19.8345
533 2.52483 3.16962 19.8345
534 3.59448 4.73045 19.8345
535 4.66412 6.29128 19.8345
536 7.70625e-13 2.16332 19.8345
537 1.37074 2.57648 19.8345
538 2.28485 3.67831 19.8345
539 3.04172 5.4695 19.8345
540 3.79859 7.26069 19.8345
541 3.28079 -5.13016e-13 21.6377
542 3.38632 0.715826 21.6377
543 3.69394 1.37074 21.6377
544 4.17748 1.90902 21.6377
545 4.79578 2.28485 21.6377
546 5.412 2.54524 21.6377
547 6.02823 2.80563 21.6377
548 6.64446 3.06602 21.6377
549 7.26069 3.3264 21.6377
550 2.46059 -3.84762e-13 21.6377
551 3.11783 1.3589 21.6377
552 4.29158 2.37533 21.6377
553 5.56329 3.09676 21.6377
554 6.83501 3.81819 21.6377
555 1.64039 -2.56508e-13 21.6377
556 2.04054 0.68876 21.6377
557 2.54172 1.34706 21.6377
558 3.13086 1.94705 21.6377
559 3.78738 2.46581 21.6377
560 4.44287 2.92685 21.6377
561 5.09836 3.38789 21.6377
562 5.75384 3.84893 21.6377
563 6.40933 4.30997 21.6377
564 0.820197 -1.28254e-13 21.6377
565 1.96561 1.33522 21.6377
566 3.28318 2.55629 21.6377
567 4.63342 3.67903 21.6377
568 5.98365 4.80176 21.6377
569 0 0 21.6377
570 0.694747 0.661693 21.6377
571 1.38949 1.32339 21.6377
572 2.08424 1.98508 21.6377
573 2.77899 2.64677 21.6377
574 3.47373 3.30847 21.6377
575 4.16848 3.97016 21.6377
576 4.86323 4.63185 21.6377
577 5.55797 5.29354 21.6377
578 1.92656e-13 0.507303 21.6377
579 1.38481 1.60313 21.6377
580 2.65545 2.87113 21.6377
581 3.89387 4.32823 21.6377
582 5.1323 5.78533 21.6377
583 3.85313e-13 1.01461 21.6377
584 0.705286 1.39822 21.6377
585 1.38012 1.88288 21.6377
586 1.99663 2.45549 21.6377
587 2.53192 3.09548 21.6377
588 3.07559 3.89089 21.6377
589 3.61927 4.6863 21.6377
590 4.16294 5.48171 21.6377
591 4.70662 6.27712 21.6377
592 5.77969e-13 1.52191 21.6377
593 1.37543 2.16262 21.6377
594 2.40838 3.31984 21.6377
595 3.34466 5.04437 21.6377
596 4.28094 6.7689 21.6377
597 7.70625e-13 2.02921 21.6377
598 0.715826 2.13474 21.6377
599 1.37074 2.44237 21.6377
600 1.90902 2.9259 21.6377
601 2.28485 3.5442 21.6377
602 2.67745 4.47332 21.6377
603 3.07006 5.40244 21.6377
604 3.46266 6.33156 21.6377
605 3.85526 7.26069 21.6377
606 3.39085 -5.13016e-13 23.4408
607 3.80401 1.37074 23.4408
608 4.90584 2.28485 23.4408
609 6.08326 2.78237 23.4408
610 7.26069 3.2799 23.4408
611 1.69543 -2.56508e-13 23.4408
612 2.59966 1.34416 23.4408
613 3.84823 2.46 23.4408
614 5.13459 3.36755 23.4408
615 6.42096 4.27509 23.4408
616 0 0 23.4408
617 1.39531 1.31757 23.4408
618 2.79061 2.63515 23.4408
619 4.18592 3.95272 23.4408
620 5.58123 5.27029 23.4408
621 3.85313e-13 0.959575 23.4408
622 1.38302 1.82494 23.4408
623 2.53773 3.03464 23.4408
624 3.63961 4.65006 23.4408
625 4.7415 6.26549 23.4408
626 7.70625e-13 1.91915 23.4408
627 1.37074 2.3323 23.4408
628 2.28485 3.43414 23.4408
629 3.09331 5.34741 23.4408
630 3.90177 7.26069 23.4408
631 3.47263 -5.13016e-13 25.244
632 3.57817 0.715826 25.244
633 3.88579 1.37074 25.244
634 4.36932 1.90902 25.244
635 4.98762 2.28485 25.244
636 5.55589 2.52497 25.244
637 6.12415 2.76509 25.244
638 6.69242 3.00522 25.244
639 7.26069 3.24534 25.244
640 2.60448 -3.84762e-13 25.244
641 3.26425 1.35637 25.244
642 4.44053 2.37026 25.244
643 5.64283 3.05876 25.244
644 6.84514 3.74726 25.244
645 1.73632 -2.56508e-13 25.244
646 2.13899 0.686226 25.244
647 2.64271 1.342 25.244
648 3.23438 1.93945 25.244
649 3.89344 2.45568 25.244
650 4.52748 2.90405 25.244
651 5.16152 3.35243 25.244
652 5.79556 3.8008 25.244
653 6.4296 4.24918 25.244
654 0.868158 -1.28254e-13 25.244
655 2.02117 1.32763 25.244
656 3.34634 2.54109 25.244
657 4.6802 3.64609 25.244
658 6.01405 4.75109 25.244
659 0 0 25.244
660 0.699813 0.656627 25.244
661 1.39963 1.31325 25.244
662 2.09944 1.96988 25.244
663 2.79925 2.62651 25.244
664 3.49907 3.28313 25.244
665 4.19888 3.93976 25.244
666 4.89869 4.59639 25.244
667 5.59851 5.25301 25.244
668 1.92656e-13 0.459342 25.244
669 1.39241 1.54757 25.244
670 2.67065 2.80797 25.244
671 3.92681 4.28145 25.244
672 5.18296 5.75493 25.244
673 3.85313e-13 0.918683 25.244
674 0.70782 1.29976 25.244
675 1.38518 1.78189 25.244
676 2.00423 2.35197 25.244
677 2.54205 2.98943 25.244
678 3.09839 3.80628 25.244
679 3.65473 4.62314 25.244
680 4.21108 5.43999 25.244
681 4.76742 6.25685 25.244
682 5.77969e-13 1.37802 25.244
683 1.37796 2.0162 25.244
684 2.41345 3.17089 25.244
685 3.38266 4.96483 25.244
686 4.35187 6.75877 25.244
687 7.70625e-13 1.83737 25.244
688 0.715826 1.9429 25.244
689 1.37074 2.25052 25.244
690 1.90902 2.73405 25.244
691 2.28485 3.35235 25.244
692 2.69772 4.32944 25.244
693 3.11059 5.30652 25.244
694 3.52346 6.2836 25.244
695 3.93633 7.26069 25.244
696 3.52299 -5.13016e-13 27.0471
697 3.93615 1.37074 27.0471
698 5.03798 2.28485 27.0471
699 6.14933 2.75445 27.0471
700 7.26069 3.22406 27.0471
701 1.7615 -2.56508e-13 27.0471
702 2.66922 1.34067 27.0471
703 3.92128 2.45302 27.0471
704 5.1781 3.34312 27.0471
705 6.43492 4.23322 27.0471
706 0 0 27.0471
707 1.40229 1.31059 27.0471
708 2.80457 2.62119 27.0471
709 4.20686 3.93178 27.0471
710 5.60915 5.24237 27.0471
711 3.85313e-13 0.893503 27.0471
712 1.38651 1.75538 27.0471
713 2.54471 2.96159 27.0471
714 3.66404 4.60656 27.0471
715 4.78338 6.25153 27.0471
716 7.70625e-13 1.78701 27.0471
717 1.37074 2.20016 27.0471
718 2.28485 3.30199 27.0471
719 3.12123 5.28134 27.0471
720 3.95761 7.26069 27.0471
721 3.54 -5.13016e-13 28.8502
722 3.64553 0.715826 28.8502
723 3.95316 1.37074 28.8502
724 4.43669 1.90902 28.8502
725 5.05499 2.28485 28.8502
726 5.60641 2.51786 28.8502
727 6.15784 2.75086 28.8502
728 6.70926 2.98387 28.8502
729 7.26069 3.21687 28.8502
730 2.655 -3.84762e-13 28.8502
731 3.31566 1.35548 28.8502
732 4.49283 2.36848 28.8502
733 5.67077 3.04542 28.8502
734 6.8487 3.72235 28.8502
735 1.77 -2.56508e-13 28.8502
736 2.17356 0.685337 28.8502
737 2.67817 1.34022 28.8502
738 3.27073 1.93678 28.8502
739 3.93068 2.45212 28.8502
740 4.55719 2.89605 28.8502
741 5.1837 3.33997 28.8502
742 5.8102 3.7839 28.8502
743 6.43671 4.22783 28.8502
744 0.885 -1.28254e-13 28.8502
745 2.04068 1.32496 28.8502
746 3.36852 2.53575 28.8502
747 4.69662 3.63453 28.8502
748 6.02473 4.7333 28.8502
749 0 0 28.8502
750 0.701592 0.654847 28.8502
751 1.40318 1.30969 28.8502
752 2.10478 1.96454 28.8502
753 2.80637 2.61939 28.8502
754 3.50796 3.27424 28.8502
755 4.20955 3.92908 28.8502
756 4.91115 4.58393 28.8502
757 5.61274 5.23878 28.8502
758 1.92656e-13 0.4425 28.8502
759 1.39507 1.52806 28.8502
760 2.67599 2.78579 28.8502
761 3.93837 4.26502 28.8502
762 5.20075 5.74426 28.8502
763 3.85313e-13 0.885 28.8502
764 0.708709 1.26519 28.8502
765 1.38696 1.74643 28.8502
766 2.0069 2.31562 28.8502
767 2.54561 2.95219 28.8502
768 3.1064 3.77657 28.8502
769 3.66719 4.60096 28.8502
770 4.22798 5.42535 28.8502
771 4.78877 6.24973 28.8502
772 5.77969e-13 1.3275 28.8502
773 1.37885 1.96479 28.8502
774 2.41523 3.11859 28.8502
775 3.396 4.9369 28.8502
776 4.37678 6.75521 28.8502
777 7.70625e-13 1.77 28.8502
778 0.715826 1.87553 28.8502
779 1.37074 2.18316 28.8502
780 1.90902 2.66669 28.8502
781 2.28485 3.28499 28.8502
782 2.70483 4.27891 28.8502
783 3.12482 5.27284 28.8502
784 3.54481 6.26676 28.8502
785 3.96479 7.26069 28.8502
