22.643   20.359   0.266   1.191   26.664   60.000   0.040   26.164   34.993   3412.640   4564.270   0.288   0.256   1.447   -55.500   0.911   5.585   0.383   81.154   45.179   
23.034   20.750   0.265   1.196   26.653   60.000   0.041   25.965   35.228   3319.713   4503.971   0.288   0.256   1.446   -55.000   0.947   5.580   0.391   81.793   46.686   
23.433   21.149   0.265   1.202   26.642   60.000   0.043   25.785   35.430   3229.300   4437.308   0.288   0.257   1.445   -54.500   0.984   5.576   0.399   82.413   48.204   
23.841   21.557   0.264   1.208   26.622   60.000   0.045   25.558   35.651   3133.650   4371.035   0.288   0.257   1.444   -54.000   1.024   5.567   0.408   83.095   49.891   
24.258   21.974   0.264   1.214   26.602   60.000   0.047   25.354   35.833   3041.190   4298.217   0.289   0.257   1.443   -53.500   1.065   5.559   0.417   83.751   51.582   
24.684   22.400   0.263   1.220   26.581   60.000   0.049   25.172   35.976   2952.133   4219.312   0.289   0.257   1.442   -53.000   1.105   5.550   0.426   84.381   53.270   
25.121   22.837   0.263   1.226   26.559   60.000   0.052   25.014   36.080   2866.644   4134.825   0.289   0.257   1.441   -52.500   1.145   5.541   0.436   84.981   54.947   
25.567   23.283   0.262   1.232   26.537   60.000   0.054   24.881   36.143   2784.835   4045.301   0.289   0.258   1.440   -52.000   1.184   5.532   0.447   85.550   56.602   
26.025   23.741   0.262   1.238   26.514   60.000   0.057   24.775   36.166   2706.766   3951.318   0.290   0.258   1.438   -51.500   1.223   5.522   0.458   86.086   58.226   
26.494   24.210   0.261   1.244   26.490   60.000   0.060   24.695   36.149   2632.444   3853.480   0.290   0.258   1.437   -51.000   1.261   5.512   0.469   86.586   59.809   
26.975   24.691   0.261   1.250   26.465   60.000   0.063   24.641   36.093   2561.825   3752.407   0.290   0.258   1.436   -50.500   1.298   5.502   0.481   87.051   61.340   
27.468   25.184   0.260   1.256   26.440   60.000   0.066   24.613   35.998   2494.819   3648.726   0.290   0.259   1.434   -50.000   1.334   5.491   0.493   87.478   62.808   
27.974   25.690   0.260   1.262   26.414   60.000   0.070   24.611   35.865   2431.295   3543.063   0.291   0.259   1.433   -49.500   1.369   5.481   0.506   87.867   64.204   
28.494   26.210   0.256   1.269   26.653   60.000   0.074   25.526   35.866   2457.170   3452.426   0.288   0.256   1.446   -48.685   1.423   5.580   0.519   88.326   64.526   
29.027   26.743   0.253   1.276   26.898   60.000   0.078   26.500   35.799   2483.692   3355.231   0.286   0.254   1.459   -47.870   1.474   5.683   0.533   88.753   64.656   
29.575   27.291   0.250   1.283   27.149   60.000   0.082   27.527   35.664   2510.372   3252.504   0.283   0.252   1.473   -47.055   1.523   5.790   0.548   89.154   64.584   
30.139   27.855   0.247   1.290   27.405   60.000   0.087   28.603   35.465   2536.773   3145.320   0.280   0.249   1.487   -46.240   1.570   5.899   0.564   89.541   64.301   
