19.001,51,18.995,63,18.993,-20,18.987,14
19.652,52.09,19.649,65.09,19.644,-19.08657,19.639,14.91843
20.302,52.25,20.298,63.25,20.294,-19.25,20.292,14.75
20.952,51.92543,20.946,64.93143,20.944,-18.93343,20.94,13.06257
21.603,51.20443,21.598,64.20943,21.594,-19.21686,21.59,15.77514
22.253,49.61,22.248,63.61,22.244,-18.61343,22.242,16.38457
22.903,50.95557,22.898,63.95057,22.895,-17.94757,22.891,15.05643
23.555,51.85514,23.548,64.84114,23.546,-19.83857,23.541,15.16643
24.205,52.82514,24.198,66.81114,24.194,-20.80657,24.191,13.19643
24.856,53.37,24.848,66.37,24.844,-21.36657,24.84,12.63743
25.508,52.41,25.499,67.41843,25.493,-21.42,25.49,13.58
26.158,51.58886,26.15,65.60486,26.143,-20.61886,26.14,14.37514
26.808,49.04886,26.8,65.07229,26.792,-20.09086,26.791,16.90714
27.459,48.59843,27.451,62.61286,27.441,-18.63286,27.441,17.36714
28.109,48.35157,28.102,62.34457,28.089,-17.33157,28.09,18.66743
28.76,49.63771,28.752,63.61371,28.74,-18.57771,28.742,17.41629
29.411,51.63074,29.402,64.59832,29.389,-20.55474,29.39,15.44226
30.062,53.28916,30.052,66.27458,30.038,-21.25116,30.04,13.74484
30.712,53.83,30.702,66.83,30.689,-21.83,30.689,13.17
31.363,52.07326,31.352,65.10084,31.339,-21.13526,31.338,15.86174
32.013,48.91768,32.002,61.96168,31.988,-18.01768,31.99,17.99032
32.663,46.36764,32.652,59.40623,32.638,-15.45823,32.64,20.54777
33.314,44.85341,33.301,56.86641,33.289,-12.87841,33.289,22.12159
33.964,44.67977,33.952,57.64377,33.939,-12.60477,33.939,22.39523
34.614,48.243,34.601,60.1844,34.588,-15.123,34.588,19.877
35.264,51.1964,35.251,63.1444,35.237,-18.0884,35.236,16.9156
35.915,54.02761,35.9,65.00522,35.888,-17.99061,35.887,17.01078
36.564,53.95678,36.55,64.97739,36.536,-19.00139,36.534,14.99661
37.215,52.77195,37.199,63.85195,37.191,-12.89195,37.19,24.10305
37.866,49.2769,37.849,60.37028,37.839,-17.4219,37.839,18.5781
38.517,47.25111,38.498,57.31748,38.489,-7.34511,38.487,28.64852
39.168,46.48063,39.148,57.46063,39.141,-14.45363,39.142,24.54537
39.819,48.66815,39.8,59.56315,39.79,-9.51315,39.791,25.48185
40.47,51.93855,40.449,62.79155,40.439,-19.71313313,40.437,17.30252
41.121,55.1583,41.099,66.0483,41.092,-13.00796,41.091,22.99804
41.769,55.99,41.749,67.99,41.748,-25.99,41.75,11.01
42.418,56.21665,42.399,66.32165,42.393,-18.35165,42.389,13.62835
43.071,53.42688,43.047,63.63288,43.05,-18.60588,43.043,21.33112
43.72,50.00103,43.697,61.17232,43.695,-13.18832,43.694,23.80368
44.372,49.80056,44.351,59.84256,44.348,-7.84856,44.345,28.14544
45.026,48.7836,45.003,58.6786,44.997,-11.6486,44.99,22.3864
45.675,51.7274,45.652,62.5074,45.646,-12.44866,45.643,27.57834
46.326,58.26893,46.303,66.05193,46.297,-19.9977,46.295,13.0223
46.978,60.00316,46.951,69.88516,46.948,-19.87316,46.94,15.16605
47.625,59.23884,47.601,70.32484,47.6,-24.32884,47.598,12.66316
48.275,57.5719,48.25,64.8219,48.25,-17.8219,48.244,15.1181
48.927,51.1318,48.898,60.47065,48.903,-15.41565,48.897,24.5182
49.573,47.80884,49.548,59.98384,49.551,-8.96284,49.548,27.01616
50.229,51.94378,50.206,60.90778,50.201,-6.89778,50.194,30.11311
50.882,50.919,50.858,58.679,50.848,-10.5881,50.846,27.431
51.531,60.87135,51.507,66.54935,51.497,-13.4193,51.496,20.5947
52.185,64.86,52.158,67.59,52.15,-22.503,52.146,14.54
52.834,65.52701,52.804,70.49402,52.8,-25.48602,52.799,11.51598
53.482,62.01482,53.454,69.25682,53.452,-25.27984,53.451,10.71216
54.13,55.83395,54.102,64.25888,54.104,-19.23395,54.101,17.72105
54.778,51.8539,54.753,60.20775,54.752,-14.22275,54.75,23.74725
55.434,51.2941,55.407,56.43892,55.401,-7.4691,55.399,32.5209
56.089,49.42752,56.059,57.19752,56.044,-6.08033,56.049,29.88248
56.738,55.87125,56.712,64.43908,56.692,-2.10384,56.694,28.86416
57.393,62.45795,57.364,66.96225225,57.351,-8.73378,57.35,25.28322
58.041,63.01528,58.01,71.75069,58.004,-19.69669,58.002,15.32131
58.685,65.20636,58.657,73.32836,58.655,-24.33636,58.656,16.66764
59.335,62.02464,59.305,70.5148,59.307,-21.4828,59.31,15.5652
59.984,56.4684,59.954,64.08103,59.956,-18.03903,59.956,25.96097
60.636,53.84416,60.608,58.22648,60.603,-9.29648,60.607,33.75952
61.295,52.6074,61.263,54.56,61.25,-4.55,61.254,36.45
61.948,51.79784,61.917,55.30096096,61.897,-5.98168,61.901,32.95432
62.601,60.17224,62.569,60.44601,62.539,-10.76578,62.547,27.0502002
63.249,61.81134,63.215,67.21234234,63.196,-5.87018,63.2,23.05782
63.895,67.68718,63.861,75.57024,63.859,-16.56224,63.857,19.44576
64.54,65.30696,64.509,75.71304,64.511,-19.68904,64.515,18.35896
65.189,64.59296,65.156,72.3852,65.16,-19.2892,65.166,19.8548
65.841,52.6112,65.811,65.29590591,65.808,-9.364974975,65.811,29.70409409
66.497,51.7465,66.467,55.0165,66.456,-4.125,66.46,36.915
67.157,44.49661,67.12,52.1051,67.101,-1.9251,67.106,36.02541
67.807,50.72075,67.774,54.9055,67.75,-9.320750751,67.753,30.60717718
68.458,57.14443443,68.421,63.1721,68.398,-17.56391391,68.398,20.43608609
69.104,67.70614,69.068,74.18515,69.055,-21.99015,69.056,19.99485
69.751,69.50382,69.711,75.69985,69.71,-28.70485,69.714,11.31515
70.398,64.79536,70.359,78.6857,70.365,-20.5577,70.364,19.4202
71.047,56.7692,71.011,66.83960961,71.019,-17.60385,71.019,24.39615
71.702,49.43061,71.662,59.27324,71.659,-7.33924,71.658,30.63876
72.36,43.27,72.32,53.29872,72.31,2.68564,72.309,42.68464
73.015,46.7054,72.976,55.87549,72.951,-6.373733734,72.951,32.62626627
73.669,56.31887888,73.631,62.07924925,73.599,-3.04776,73.597,35.01624
74.318,66.54128,74.277,69.42829,74.255,-21.81528,74.254,16.21272
74.964,70.89234,74.922,77.57712,74.908,-21.45951,74.906,16.55849
75.604,69.27244,75.564,76.94343343,75.573,-27.79928929,75.57,11.15266266
76.252,67.79556,76.21,76.21088,76.221,-22.84762763,76.218,16.05327327
76.907,54.77569,76.865,66.17261261,76.869,-12.04048048,76.865,28.82738739
77.561,48.4158,77.521,57.02752,77.512,-2.172252252,77.51,42.79371371
78.222,49.7716,78.18,54.2703,78.155,2.9947,78.156,45.9837
78.88,53.9555956,78.837,57.50817,78.802,-1.36251,78.802,37.63749
79.53,62.55316316,79.488,64.9461,79.447,-9.36696,79.446,27.67104
80.176,70.96482,80.131,74.9232,80.108,-11.36725,80.101,25.80775
80.819,73.5832,80.775,80.78658659,80.775,-24.78658659,80.77,20.19505
81.461,68.17581,81.415,75.5859,81.427,-27.22573574,81.424,15.68417417
82.109,61.24492492,82.06,71.30494,82.077,-18.59027027,82.076,27.36768769
82.761,52.23574,82.717,64.63403403,82.722,-7.47392,82.722,33.52608
83.421,52.42882,83.378,57.60205,83.364,0.32154,83.36,42.29754
84.089,53.21276,84.04,58.8809,84.002,0.079,84.003,41.054
84.743,55.07189189,84.695,62.94462462,84.653,-4.104774775,84.646,32.19958959
85.386,64.92675676,85.34,71.13882883,85.303,-20.66774775,85.298,25.53376376
86.03,73.942,85.981,78.29,85.96,-21.97485,85.961,18.01015
86.67,74.26834835,86.622,80.19558559,86.63,-27.05043,86.624,13.84045045
87.312,68.44594595,87.264,73.55885886,87.282,-24.77069069,87.277,18.00908909
87.965,60.20031031,87.912,66.69663664,87.935,-11.60741742,87.931,30.20039039
88.627,47.73828829,88.575,58.02426,88.573,-9.08388,88.573,30.91612
89.289,42.23354354,89.238,51.59748,89.207,2.71288,89.201,37.76688
89.949,48.34896897,89.9,55.20783784,89.858,0.551831832,89.849,38.9212012
90.602,56.3545045,90.551,60.68880881,90.5,-14.00682683,90.493,24.36471944
91.241,68.8915,91.19,74.13092,91.155,-14.85962963,91.146,24.4737037
91.881,77.10876,91.831,84.16,91.83,-24.16,91.816,16.84938
92.521,74.47396396,92.471,83.34264,92.492,-30.56925926,92.486,18.20851852
93.169,66.32214214,93.118,74.19268268,93.141,-23.90283283,93.138,12.928999
93.825,51.37063063,93.773,59.77446446,93.787,-10.1192993,93.77,28.08439439
94.483,46.4616,94.436,48.97592,94.42,-0.18424,94.412,44.70376
95.153,52.07835,95.1,48.37473473,95.061,10.77852,95.052,45.03055055
95.816,56.2111022,95.761,57.00346693,95.704,-1.749098196,95.692,36.92578579
96.459,63.88420842,96.407,65.06766767,96.35,-2.905180361,96.338,30.77666667
97.097,72.64356,97.044,77.4504,97.023,-13.9285,97.005,27.54297297
97.734,71.26498,97.681,81.3524,97.692,-24.142,97.679,17.6096
98.37,66.30168168,98.319,77.10951904,98.351,-24.35819639,98.339,14.98103206
99.022,53.79995992,98.967,69.25991984,99.002,-18.05925852,98.987,20.00396396
99.676,40.84925926,99.627,60.70513514,99.635,-10.3931,99.62,30.02159159
100.343,47.95775,100.3,56.538,100.267,3.6945,100.253,42.769
101.018,51.13857715,100.967,54.44111111,100.912,2.316336336,100.894,41.18576577
101.672,58.84455366,101.622,62.45676353,101.555,-11.90619238,101.534,32.51482447
102.312,65.18826827,102.26,68.67675676,102.207,-20.97774775,102.192,27.81650651
102.945,69.56092,102.895,78.33276,102.88,-25.22822,102.865,16.89586
103.576,66.24688689,103.528,75.2652,103.552,-29.27921922,103.535,13.01544545
104.22,62.91574724,104.164,72.82293882,104.21,-23.6244489,104.194,16.25265797
104.873,48.82435435,104.821,67.0754509,104.853,-18.05675351,104.836,23.87144289
105.54,48.5894,105.489,60.65756757,105.483,-5.801711712,105.469,32.86224
106.217,46.54104,106.164,57.74952,106.115,-0.27452,106.099,38.16184
106.882,51.11104313,106.827,61.19709127,106.75,-2.904623872,106.736,35.03592184
107.527,57.15189569,107.478,70.66277833,107.398,-5.826990973,107.382,28.36057172
108.163,67.8042042,108.114,75.06512513,108.069,-15.30767768,108.048,22.56132132
108.789,68.298,108.738,80.21256,108.747,-25.06847,108.726,15.60726
109.427,71.62709419,109.374,82.05582164,109.412,-29.61512538,109.394,14.22215431
110.079,50.74329317,110.022,70.32067202,110.064,-20.94728185,110.048,20.7688666
110.73,40.48285571,110.68,57.19527528,110.699,-14.14590591,110.683,26.97267535
111.405,41.54305,111.352,54.40039,111.321,-3.44417,111.309,36.51644
112.083,46.27957916,112.031,57.16362725,111.951,4.267257257,111.938,41.94393393
112.742,53.94457831,112.691,59.60595382,112.593,1.648545637,112.577,37.98137412
113.383,62.21890782,113.327,65.49671343,113.253,-9.292306921,113.236,29.93750501
114.01,67.72445,113.958,76.92153153,113.93,-24.38544,113.913,15.97601602
114.63,73.08968969,114.584,76.11495495,114.604,-34.25730731,114.588,10.054004
115.274,74.9773996,115.217,76.7817653,115.266,-28.66048193,115.252,11.14963855
115.933,54.44893681,115.871,67.5725,115.912,-23.16705115,115.896,18.50976931
116.598,43.23022,116.543,59.22588589,116.537,-11.45993,116.525,28.05804805
117.276,39.40634635,117.223,52.71712,117.16,-3.06993994,117.142,35.3345
117.945,46.13301205,117.893,56.80479438,117.792,0.20005015,117.777,44.33961886
118.597,55.76578313,118.547,62.22610442,118.438,-6.134789157,118.426,29.98590955
119.231,63.44775776,119.175,69.46837675,119.104,-12.31326653,119.084,22.93338677
119.849,66.78601602,119.797,80.28034,119.792,-25.31172,119.766,15.56152
120.479,73.00535607,120.427,82.66645291,120.468,-33.79923848,120.447,14.71098196
121.129,57.73108543,121.07,73.56115578,121.122,-29.43053266,121.106,14.98719598
121.783,42.18197593,121.726,59.56025075,121.753,-21.46127382,121.738,22.3785657
122.461,37.54224,122.405,54.17297297,122.373,-3.69422,122.36,33.06299
123.144,37.24563126,123.091,49.89769539,122.998,3.328617234,122.979,39.28947948
123.807,47.75457286,123.755,53.43255276,123.632,1.864542714,123.611,42.91080402
124.451,56.8089759,124.393,61.64349398,124.286,-7.628221106,124.269,35.01585341
125.073,62.8322,125.019,74.05747748,124.965,-20.96047,124.943,18.98732733
125.692,67.84169169,125.643,78.78962963,125.65,-34.52336336,125.632,11.81027027
126.321,69.29320281,126.27,74.1441005,126.314,-31.9700402,126.296,5.311236181
126.969,65.02657286,126.914,68.83287726,126.968,-17.14109548,126.944,25.3371831
127.648,54.42627255,127.589,57.93712425,127.596,-15.50047094,127.58,27.49473948
128.337,37.96,128.275,45.64567568,128.203,-3.70984,128.185,36.41812
129.004,40.06245226,128.949,48.07084337,128.829,9.973480441,128.812,51.29286861
